 0.62575465139032D-08  213  0.20000D-06  0.25346D-13
0.69571680014791D+03     -.71575428630618D+03      1
0.69184053220197D+03     -.71933662595220D+03      1
0.68799074791509D+03     -.72289174831468D+03      1
0.68416748598352D+03     -.72641968031224D+03      1
0.68037077107492D+03     -.72992046123351D+03      1
0.67660061450227D+03     -.73339414207183D+03      1
0.67285701487465D+03     -.73684078488507D+03      1
0.66913995872545D+03     -.74026046218029D+03      1
0.66544942111813D+03     -.74365325632249D+03      1
0.66178536623012D+03     -.74701925896703D+03      1
0.65814774791510D+03     -.75035857051503D+03      1
0.65453651024428D+03     -.75367129959128D+03      1
0.65095158802705D+03     -.75695756254383D+03      1
0.64739290731165D+03     -.76021748296481D+03      1
0.64386038586615D+03     -.76345119123174D+03      1
0.64035393364054D+03     -.76665882406865D+03      1
0.63687345321025D+03     -.76984052412651D+03      1
0.63341884020180D+03     -.77299643958208D+03      1
0.62998998370106D+03     -.77612672375482D+03      1
0.62658676664458D+03     -.77923153474101D+03      1
0.62320906619479D+03     -.78231103506452D+03      1
0.61985675409925D+03     -.78536539134369D+03      1
0.61652969703485D+03     -.78839477397361D+03      1
0.61322775693720D+03     -.79139935682330D+03      1
0.60995079131587D+03     -.79437931694709D+03      1
0.60669865355593D+03     -.79733483430982D+03      1
0.60347119320637D+03     -.80026609152519D+03      1
0.60026825625573D+03     -.80317327360671D+03      1
0.59708968539558D+03     -.80605656773085D+03      1
0.59393532027218D+03     -.80891616301178D+03      1
0.59080499772683D+03     -.81175225028731D+03      1
0.58769855202537D+03     -.81456502191547D+03      1
0.58461581507713D+03     -.81735467158136D+03      1
0.58155661664394D+03     -.82012139411380D+03      1
0.57852078453935D+03     -.82286538531136D+03      1
0.57550814481870D+03     -.82558684177740D+03      1
0.57251852196013D+03     -.82828596076365D+03      1
0.56955173903720D+03     -.83096294002206D+03      1
0.56660761788317D+03     -.83361797766448D+03      1
0.56368597924747D+03     -.83625127202989D+03      1
0.56078664294463D+03     -.83886302155877D+03      1
0.55790942799588D+03     -.84145342467437D+03      1
0.55505415276394D+03     -.84402267967052D+03      1
0.55222063508099D+03     -.84657098460571D+03      1
0.54940869237039D+03     -.84909853720315D+03      1
0.54661814176220D+03     -.85160553475655D+03      1
0.54384880020289D+03     -.85409217404136D+03      1
0.54110048455938D+03     -.85655865123119D+03      1
0.53837301171773D+03     -.85900516181924D+03      1
0.53566619867670D+03     -.86143190054444D+03      1
0.53297986263628D+03     -.86383906132209D+03      1
0.53031382108162D+03     -.86622683717890D+03      1
0.52766789186234D+03     -.86859542019208D+03      1
0.52504189326754D+03     -.87094500143234D+03      1
0.52243564409664D+03     -.87327577091068D+03      1
0.51984896372632D+03     -.87558791752871D+03      1
0.51728167217354D+03     -.87788162903240D+03      1
0.51473359015506D+03     -.88015709196904D+03      1
0.51220453914337D+03     -.88241449164729D+03      1
0.50969434141937D+03     -.88465401210020D+03      1
0.50720282012183D+03     -.88687583605096D+03      1
0.50472979929381D+03     -.88908014488139D+03      1
0.50227510392622D+03     -.89126711860291D+03      1
0.49983855999848D+03     -.89343693582998D+03      1
0.49741999451668D+03     -.89558977375574D+03      1
0.49501923554909D+03     -.89772580812994D+03      1
0.49263611225924D+03     -.89984521323892D+03      1
0.49027045493678D+03     -.90194816188747D+03      1
0.48792209502601D+03     -.90403482538271D+03      1
0.48559086515236D+03     -.90610537351965D+03      1
0.48327659914684D+03     -.90815997456847D+03      1
0.48097913206857D+03     -.91019879526346D+03      1
0.47869830022542D+03     -.91222200079336D+03      1
0.47643394119298D+03     -.91422975479330D+03      1
0.47418589383178D+03     -.91622221933799D+03      1
0.47195399830296D+03     -.91819955493628D+03      1
0.46973809608241D+03     -.92016192052693D+03      1
0.46753802997341D+03     -.92210947347554D+03      1
0.46535364411799D+03     -.92404236957258D+03      1
0.46318478400686D+03     -.92596076303255D+03      1
0.46103129648817D+03     -.92786480649395D+03      1
0.45889302977506D+03     -.92975465102040D+03      1
0.45676983345202D+03     -.93163044610245D+03      1
0.45466155848025D+03     -.93349233966037D+03      1
0.45256805720194D+03     -.93534047804763D+03      1
0.45048918334359D+03     -.93717500605516D+03      1
0.44842479201841D+03     -.93899606691633D+03      1
0.44637473972785D+03     -.94080380231251D+03      1
0.44433888436226D+03     -.94259835237933D+03      1
0.44231708520075D+03     -.94437985571347D+03      1
0.44030920291042D+03     -.94614844938001D+03      1
0.43831509954468D+03     -.94790426892027D+03      1
0.43633463854108D+03     -.94964744836019D+03      1
0.43436768471840D+03     -.95137812021903D+03      1
0.43241410427315D+03     -.95309641551864D+03      1
0.43047376477554D+03     -.95480246379296D+03      1
0.42854653516490D+03     -.95649639309804D+03      1
0.42663228574455D+03     -.95817833002225D+03      1
0.42473088817623D+03     -.95984839969688D+03      1
0.42284221547412D+03     -.96150672580704D+03      1
0.42096614199833D+03     -.96315343060272D+03      1
0.41910254344811D+03     -.96478863491025D+03      1
0.41725129685461D+03     -.96641245814383D+03      1
0.41541228057332D+03     -.96802501831736D+03      1
0.41358537427619D+03     -.96962643205641D+03      1
0.41177045894340D+03     -.97121681461039D+03      1
0.40996741685492D+03     -.97279627986483D+03      1
0.40817613158177D+03     -.97436494035384D+03      1
0.40639648797696D+03     -.97592290727265D+03      1
0.40462837216636D+03     -.97747029049027D+03      1
0.40287167153920D+03     -.97900719856226D+03      1
0.40112627473850D+03     -.98053373874353D+03      1
0.39939207165120D+03     -.98205001700129D+03      1
0.39595686007606D+03     -.98505216353532D+03      1
0.38921641408976D+03     -.99093752056500D+03      1
0.37623380900536D+03     -.10022532894465D+04      1
0.35210098661200D+03     -.10232187291463D+04      1
0.31005840244999D+03     -.10595320393763D+04      1
0.24433136010797D+03     -.11157765301233D+04      1
0.15691284085812D+03     -.11896218847445D+04      1
0.68315997422755D+02     -.12633871922111D+04      1
0.25151105798292D+02     -.12989476223526D+04      1
0.20081362652219D+02     -.13031082980604D+04      1
0.19967668973416D+02     -.13032015669901D+04      1
0.19967181828901D+02     -.13032019666169D+04      1
0.19967181409695D+02     -.13032019669608D+04      1
