    TIME (SEC)       VELOCITY
   1.01312e-12   0.00000e+00
   2.01893e-12   0.00000e+00
   3.02027e-12   0.00000e+00
   4.03618e-12   0.00000e+00
   5.04266e-12   0.00000e+00
   6.05924e-12   0.00000e+00
   7.06167e-12   0.00000e+00
   8.07018e-12   0.00000e+00
   9.08304e-12   0.00000e+00
   1.00985e-11   0.00000e+00
   1.11152e-11   0.00000e+00
   1.21326e-11   0.00000e+00
   1.31508e-11   0.00000e+00
   1.41697e-11   0.00000e+00
   1.51893e-11   0.00000e+00
   1.62095e-11   0.00000e+00
   1.72302e-11   0.00000e+00
   1.82516e-11   0.00000e+00
   1.92735e-11   6.45640e+05
   2.02959e-11   6.45640e+05
   2.12961e-11   6.45640e+05
   2.22968e-11   6.45640e+05
   2.32980e-11   6.45640e+05
   2.42996e-11   6.45640e+05
   2.53016e-11   6.45640e+05
   2.63041e-11   6.45640e+05
   2.73070e-11   6.45640e+05
   2.83103e-11   6.45640e+05
   2.93140e-11   6.45640e+05
   3.03181e-11   6.45640e+05
   3.13226e-11   6.45640e+05
   3.23274e-11   6.45640e+05
   3.33326e-11   6.45640e+05
   3.43382e-11   6.45640e+05
   3.53442e-11   6.45640e+05
   3.63505e-11   6.45640e+05
   3.73571e-11   6.45640e+05
   3.83641e-11   1.12441e+05
   3.93714e-11   1.12441e+05
   4.03791e-11   1.12441e+05
   4.13871e-11   1.12441e+05
   4.23954e-11   1.12441e+05
   4.34040e-11   1.12441e+05
   4.44130e-11   1.12441e+05
   4.54222e-11   1.12441e+05
   4.64318e-11   1.12441e+05
   4.74417e-11   1.12441e+05
   4.84518e-11   1.12441e+05
   4.94623e-11   1.12441e+05
   5.04731e-11   1.12441e+05
   5.14841e-11   1.12441e+05
   5.24955e-11   1.12441e+05
   5.35071e-11   1.12441e+05
   5.45190e-11   1.12441e+05
   5.55312e-11   1.12441e+05
   5.65437e-11   1.12441e+05
   5.75565e-11   1.12441e+05
   5.85695e-11   6.40091e+04
   5.95828e-11   6.40091e+04
   6.05964e-11   6.40091e+04
   6.16102e-11   6.40091e+04
   6.26243e-11   6.40091e+04
   6.36387e-11   6.40091e+04
   6.46533e-11   6.40091e+04
   6.56681e-11   6.40091e+04
   6.66833e-11   6.40091e+04
   6.76987e-11   6.40091e+04
   6.87143e-11   6.40091e+04
   6.97302e-11   6.40091e+04
   7.07463e-11   6.40091e+04
   7.17627e-11   6.40091e+04
   7.27793e-11   6.40091e+04
   7.37962e-11   6.40091e+04
   7.48133e-11   6.40091e+04
   7.58306e-11   6.40091e+04
   7.68482e-11   6.40091e+04
   7.78660e-11   4.69261e+04
   7.88840e-11   4.69261e+04
   7.99023e-11   4.69261e+04
   8.09208e-11   4.69261e+04
   8.19395e-11   4.69261e+04
   8.29585e-11   4.69261e+04
   8.39777e-11   4.69261e+04
   8.49971e-11   4.69261e+04
   8.60167e-11   4.69261e+04
   8.70366e-11   4.69261e+04
   8.80567e-11   4.69261e+04
   8.90770e-11   4.69261e+04
   9.00975e-11   4.69261e+04
   9.11182e-11   4.69261e+04
   9.21392e-11   4.69261e+04
   9.31603e-11   4.69261e+04
   9.41817e-11   4.69261e+04
   9.52033e-11   4.69261e+04
   9.62251e-11   4.69261e+04
   9.72471e-11   3.63856e+04
   9.82693e-11   3.63856e+04
   9.92917e-11   3.63856e+04
   1.00314e-10   3.63856e+04
   1.01337e-10   3.63856e+04
   1.02360e-10   3.63856e+04
   1.03383e-10   3.63856e+04
   1.04384e-10   3.63856e+04
   1.05384e-10   3.63856e+04
   1.06385e-10   3.63856e+04
   1.07385e-10   3.63856e+04
   1.08386e-10   3.63856e+04
   1.09387e-10   3.63856e+04
   1.10389e-10   3.63856e+04
   1.11390e-10   3.63856e+04
   1.12392e-10   3.63856e+04
   1.13394e-10   3.63856e+04
   1.14396e-10   3.63856e+04
   1.15398e-10   3.63856e+04
   1.16401e-10   3.63856e+04
   1.17403e-10   3.04235e+04
   1.18406e-10   3.04235e+04
   1.19409e-10   3.04235e+04
   1.20412e-10   3.04235e+04
   1.21415e-10   3.04235e+04
   1.22419e-10   3.04235e+04
   1.23423e-10   3.04235e+04
   1.24426e-10   3.04235e+04
   1.25430e-10   3.04235e+04
   1.26435e-10   3.04235e+04
   1.27439e-10   3.04235e+04
   1.28444e-10   3.04235e+04
   1.29448e-10   3.04235e+04
   1.30453e-10   3.04235e+04
   1.31458e-10   3.04235e+04
   1.32464e-10   3.04235e+04
   1.33469e-10   3.04235e+04
   1.34475e-10   3.04235e+04
   1.35480e-10   3.04235e+04
   1.36486e-10   3.04235e+04
   1.37492e-10   2.59152e+04
   1.38499e-10   2.59152e+04
   1.39505e-10   2.59152e+04
   1.40512e-10   2.59152e+04
   1.41519e-10   2.59152e+04
   1.42526e-10   2.59152e+04
   1.43533e-10   2.59152e+04
   1.44540e-10   2.59152e+04
   1.45547e-10   2.59152e+04
   1.46555e-10   2.59152e+04
   1.47563e-10   2.59152e+04
   1.48571e-10   2.59152e+04
   1.49579e-10   2.59152e+04
   1.50587e-10   2.59152e+04
   1.51595e-10   2.59152e+04
   1.52604e-10   2.59152e+04
   1.53613e-10   2.59152e+04
   1.54622e-10   2.59152e+04
   1.55631e-10   2.59152e+04
   1.56640e-10   2.18745e+04
   1.57649e-10   2.18745e+04
   1.58659e-10   2.18745e+04
   1.59668e-10   2.18745e+04
   1.60678e-10   2.18745e+04
   1.61688e-10   2.18745e+04
   1.62698e-10   2.18745e+04
   1.63709e-10   2.18745e+04
   1.64719e-10   2.18745e+04
   1.65730e-10   2.18745e+04
   1.66741e-10   2.18745e+04
   1.67751e-10   2.18745e+04
   1.68763e-10   2.18745e+04
   1.69774e-10   2.18745e+04
   1.70785e-10   2.18745e+04
   1.71797e-10   2.18745e+04
   1.72808e-10   2.18745e+04
   1.73820e-10   2.18745e+04
   1.74832e-10   2.18745e+04
   1.75844e-10   2.18745e+04
   1.76857e-10   1.97224e+04
   1.77869e-10   1.97224e+04
   1.78882e-10   1.97224e+04
   1.79894e-10   1.97224e+04
   1.80907e-10   1.97224e+04
   1.81920e-10   1.97224e+04
   1.82934e-10   1.97224e+04
   1.83947e-10   1.97224e+04
   1.84960e-10   1.97224e+04
   1.85974e-10   1.97224e+04
   1.86988e-10   1.97224e+04
   1.88002e-10   1.97224e+04
   1.89016e-10   1.97224e+04
   1.90030e-10   1.97224e+04
   1.91044e-10   1.97224e+04
   1.92059e-10   1.97224e+04
   1.93073e-10   1.97224e+04
   1.94088e-10   1.97224e+04
   1.95103e-10   1.97224e+04
   1.96118e-10   1.97224e+04
   1.97133e-10   1.75213e+04
   1.98149e-10   1.75213e+04
   1.99164e-10   1.75213e+04
   2.00180e-10   1.75213e+04
   2.01195e-10   1.75213e+04
   2.02211e-10   1.75213e+04
   2.03227e-10   1.75213e+04
   2.04244e-10   1.75213e+04
   2.05260e-10   1.75213e+04
   2.06276e-10   1.75213e+04
   2.07293e-10   1.75213e+04
   2.08310e-10   1.75213e+04
   2.09327e-10   1.75213e+04
   2.10344e-10   1.75213e+04
   2.11361e-10   1.75213e+04
   2.12378e-10   1.75213e+04
   2.13395e-10   1.75213e+04
   2.14413e-10   1.75213e+04
   2.15431e-10   1.75213e+04
   2.16448e-10   1.75213e+04
   2.17466e-10   1.48816e+04
   2.18485e-10   1.48816e+04
   2.19503e-10   1.48816e+04
   2.20521e-10   1.48816e+04
   2.21540e-10   1.48816e+04
   2.22558e-10   1.48816e+04
   2.23577e-10   1.48816e+04
   2.24596e-10   1.48816e+04
   2.25615e-10   1.48816e+04
   2.26634e-10   1.48816e+04
   2.27653e-10   1.48816e+04
   2.28673e-10   1.48816e+04
   2.29692e-10   1.48816e+04
   2.30712e-10   1.48816e+04
   2.31732e-10   1.48816e+04
   2.32752e-10   1.48816e+04
   2.33772e-10   1.48816e+04
   2.34792e-10   1.48816e+04
   2.35812e-10   1.48816e+04
   2.36833e-10   1.48816e+04
   2.37853e-10   1.38369e+04
   2.38874e-10   1.38369e+04
   2.39895e-10   1.38369e+04
   2.40916e-10   1.38369e+04
   2.41937e-10   1.38369e+04
   2.42958e-10   1.38369e+04
   2.43980e-10   1.38369e+04
   2.45001e-10   1.38369e+04
   2.46023e-10   1.38369e+04
   2.47045e-10   1.38369e+04
   2.48066e-10   1.38369e+04
   2.49088e-10   1.38369e+04
   2.50110e-10   1.38369e+04
   2.51133e-10   1.38369e+04
   2.52155e-10   1.38369e+04
   2.53178e-10   1.38369e+04
   2.54200e-10   1.38369e+04
   2.55223e-10   1.38369e+04
   2.56246e-10   1.38369e+04
   2.57269e-10   1.15463e+04
   2.58292e-10   1.15463e+04
   2.59315e-10   1.15463e+04
   2.60338e-10   1.15463e+04
   2.61362e-10   1.15463e+04
   2.62386e-10   1.15463e+04
   2.63409e-10   1.15463e+04
   2.64409e-10   1.15463e+04
   2.65409e-10   1.15463e+04
   2.66410e-10   1.15463e+04
   2.67410e-10   1.15463e+04
   2.68411e-10   1.15463e+04
   2.69411e-10   1.15463e+04
   2.70412e-10   1.15463e+04
   2.71413e-10   1.15463e+04
   2.72414e-10   1.15463e+04
   2.73415e-10   1.15463e+04
   2.74416e-10   1.15463e+04
   2.75417e-10   1.15463e+04
   2.76418e-10   1.15463e+04
   2.77420e-10   5.71871e+03
   2.78422e-10   5.71871e+03
   2.79423e-10   5.71871e+03
   2.80425e-10   5.71871e+03
   2.81427e-10   5.71871e+03
   2.82429e-10   5.71871e+03
   2.83431e-10   5.71871e+03
   2.84434e-10   5.71871e+03
   2.85436e-10   5.71871e+03
   2.86439e-10   5.71871e+03
   2.87441e-10   5.71871e+03
   2.88444e-10   5.71871e+03
   2.89447e-10   5.71871e+03
   2.90450e-10   5.71871e+03
   2.91453e-10   5.71871e+03
   2.92456e-10   5.71871e+03
   2.93459e-10   5.71871e+03
   2.94463e-10   5.71871e+03
   2.95466e-10   5.71871e+03
   2.96470e-10   5.71871e+03
   2.97473e-10   5.71871e+03
   2.98477e-10   4.21462e+03
   2.99481e-10   4.21462e+03
   3.00485e-10   4.21462e+03
   3.01489e-10   4.21462e+03
   3.02494e-10   4.21462e+03
   3.03498e-10   4.21462e+03
   3.04502e-10   4.21462e+03
   3.05507e-10   4.21462e+03
   3.06512e-10   4.21462e+03
   3.07516e-10   4.21462e+03
   3.08521e-10   4.21462e+03
   3.09526e-10   4.21462e+03
   3.10531e-10   4.21462e+03
   3.11537e-10   4.21462e+03
   3.12542e-10   4.21462e+03
   3.13547e-10   4.21462e+03
   3.14553e-10   4.21462e+03
   3.15558e-10   4.21462e+03
   3.16564e-10   4.21462e+03
   3.17570e-10   4.21462e+03
   3.18576e-10   3.96282e+03
   3.19582e-10   3.96282e+03
   3.20588e-10   3.96282e+03
   3.21594e-10   3.96282e+03
   3.22601e-10   3.96282e+03
   3.23607e-10   3.96282e+03
   3.24614e-10   3.96282e+03
   3.25620e-10   3.96282e+03
   3.26627e-10   3.96282e+03
   3.27634e-10   3.96282e+03
   3.28641e-10   3.96282e+03
   3.29648e-10   3.96282e+03
   3.30655e-10   3.96282e+03
   3.31662e-10   3.96282e+03
   3.32670e-10   3.96282e+03
   3.33677e-10   3.96282e+03
   3.34685e-10   3.96282e+03
   3.35692e-10   3.96282e+03
   3.36700e-10   3.96282e+03
   3.37708e-10   3.96282e+03
   3.38716e-10   3.66955e+03
   3.39724e-10   3.66955e+03
   3.40732e-10   3.66955e+03
   3.41741e-10   3.66955e+03
   3.42749e-10   3.66955e+03
   3.43757e-10   3.66955e+03
   3.44766e-10   3.66955e+03
   3.45775e-10   3.66955e+03
   3.46783e-10   3.66955e+03
   3.47792e-10   3.66955e+03
   3.48801e-10   3.66955e+03
   3.49810e-10   3.66955e+03
   3.50819e-10   3.66955e+03
   3.51829e-10   3.66955e+03
   3.52838e-10   3.66955e+03
   3.53847e-10   3.66955e+03
   3.54857e-10   3.66955e+03
   3.55867e-10   3.66955e+03
   3.56876e-10   3.66955e+03
   3.57886e-10   3.66955e+03
   3.58896e-10   3.24089e+03
   3.59906e-10   3.24089e+03
   3.60916e-10   3.24089e+03
   3.61926e-10   3.24089e+03
   3.62937e-10   3.24089e+03
   3.63947e-10   3.24089e+03
   3.64958e-10   3.24089e+03
   3.65968e-10   3.24089e+03
   3.66979e-10   3.24089e+03
   3.67990e-10   3.24089e+03
   3.69001e-10   3.24089e+03
   3.70011e-10   3.24089e+03
   3.71023e-10   3.24089e+03
   3.72034e-10   3.24089e+03
   3.73045e-10   3.24089e+03
   3.74056e-10   3.24089e+03
   3.75068e-10   3.24089e+03
   3.76079e-10   3.24089e+03
   3.77091e-10   3.24089e+03
   3.78103e-10   3.24089e+03
   3.79114e-10   3.24089e+03
   3.80126e-10   1.82267e+03
   3.81138e-10   1.82267e+03
   3.82150e-10   1.82267e+03
   3.83163e-10   1.82267e+03
   3.84175e-10   1.82267e+03
   3.85187e-10   1.82267e+03
   3.86200e-10   1.82267e+03
   3.87212e-10   1.82267e+03
   3.88225e-10   1.82267e+03
   3.89238e-10   1.82267e+03
   3.90250e-10   1.82267e+03
   3.91263e-10   1.82267e+03
   3.92276e-10   1.82267e+03
   3.93289e-10   1.82267e+03
   3.94303e-10   1.82267e+03
   3.95316e-10   1.82267e+03
   3.96329e-10   1.82267e+03
   3.97343e-10   1.82267e+03
   3.98356e-10   1.82267e+03
   3.99370e-10   1.82267e+03
   4.00384e-10   1.63206e+03
   4.01397e-10   1.63206e+03
   4.02411e-10   1.63206e+03
   4.03425e-10   1.63206e+03
   4.04439e-10   1.63206e+03
   4.05454e-10   1.63206e+03
   4.06468e-10   1.63206e+03
   4.07482e-10   1.63206e+03
   4.08497e-10   1.63206e+03
   4.09511e-10   1.63206e+03
   4.10526e-10   1.63206e+03
   4.11541e-10   1.63206e+03
   4.12555e-10   1.63206e+03
   4.13570e-10   1.63206e+03
   4.14585e-10   1.63206e+03
   4.15600e-10   1.63206e+03
   4.16615e-10   1.63206e+03
   4.17631e-10   1.63206e+03
   4.18646e-10   1.63206e+03
   4.19661e-10   1.63206e+03
   4.20677e-10   1.46954e+03
   4.21692e-10   1.46954e+03
   4.22708e-10   1.46954e+03
   4.23724e-10   1.46954e+03
   4.24740e-10   1.46954e+03
   4.25756e-10   1.46954e+03
   4.26772e-10   1.46954e+03
   4.27788e-10   1.46954e+03
   4.28804e-10   1.46954e+03
   4.29820e-10   1.46954e+03
   4.30836e-10   1.46954e+03
   4.31853e-10   1.46954e+03
   4.32869e-10   1.46954e+03
   4.33886e-10   1.46954e+03
   4.34903e-10   1.46954e+03
   4.35919e-10   1.46954e+03
   4.36936e-10   1.46954e+03
   4.37953e-10   1.46954e+03
   4.38970e-10   1.46954e+03
   4.39987e-10   1.46954e+03
   4.41005e-10   1.17421e+03
   4.42022e-10   1.17421e+03
   4.43039e-10   1.17421e+03
   4.44057e-10   1.17421e+03
   4.45074e-10   1.17421e+03
   4.46092e-10   1.17421e+03
   4.47109e-10   1.17421e+03
   4.48127e-10   1.17421e+03
   4.49145e-10   1.17421e+03
   4.50163e-10   1.17421e+03
   4.51181e-10   1.17421e+03
   4.52199e-10   1.17421e+03
   4.53217e-10   1.17421e+03
   4.54236e-10   1.17421e+03
   4.55254e-10   1.17421e+03
   4.56272e-10   1.17421e+03
   4.57291e-10   1.17421e+03
   4.58310e-10   1.17421e+03
   4.59328e-10   1.17421e+03
   4.60347e-10   1.17421e+03
   4.61366e-10   1.17421e+03
   4.62385e-10   8.59354e+02
   4.63404e-10   8.59354e+02
   4.64423e-10   8.59354e+02
   4.65442e-10   8.59354e+02
   4.66461e-10   8.59354e+02
   4.67481e-10   8.59354e+02
   4.68500e-10   8.59354e+02
   4.69520e-10   8.59354e+02
   4.70539e-10   8.59354e+02
   4.71559e-10   8.59354e+02
   4.72579e-10   8.59354e+02
   4.73598e-10   8.59354e+02
   4.74618e-10   8.59354e+02
   4.75638e-10   8.59354e+02
   4.76658e-10   8.59354e+02
   4.77678e-10   8.59354e+02
   4.78699e-10   8.59354e+02
   4.79719e-10   8.59354e+02
   4.80739e-10   8.59354e+02
   4.81760e-10   8.59354e+02
   4.82780e-10   5.47803e+02
   4.83801e-10   5.47803e+02
   4.84822e-10   5.47803e+02
   4.85842e-10   5.47803e+02
   4.86863e-10   5.47803e+02
   4.87884e-10   5.47803e+02
   4.88905e-10   5.47803e+02
   4.89926e-10   5.47803e+02
   4.90947e-10   5.47803e+02
   4.91969e-10   5.47803e+02
   4.92990e-10   5.47803e+02
   4.94011e-10   5.47803e+02
   4.95033e-10   5.47803e+02
   4.96054e-10   5.47803e+02
   4.97076e-10   5.47803e+02
   4.98098e-10   5.47803e+02
   4.99119e-10   5.47803e+02
   5.00141e-10   5.47803e+02
   5.01163e-10   5.47803e+02
   5.02185e-10   5.47803e+02
   5.03207e-10   2.47413e+02
   5.04230e-10   2.47413e+02
   5.05252e-10   2.47413e+02
   5.06274e-10   2.47413e+02
   5.07296e-10   2.47413e+02
   5.08319e-10   2.47413e+02
   5.09342e-10   2.47413e+02
   5.10364e-10   2.47413e+02
   5.11387e-10   2.47413e+02
   5.12410e-10   2.47413e+02
   5.13432e-10   2.47413e+02
   5.14455e-10   2.47413e+02
   5.15478e-10   2.47413e+02
   5.16501e-10   2.47413e+02
   5.17525e-10   2.47413e+02
   5.18548e-10   2.47413e+02
   5.19571e-10   2.47413e+02
   5.20595e-10   2.47413e+02
   5.21618e-10   2.47413e+02
   5.22642e-10   2.47413e+02
   5.23665e-10   -3.87382e+01
   5.24689e-10   -3.87382e+01
   5.25713e-10   -3.87382e+01
   5.26736e-10   -3.87382e+01
   5.27760e-10   -3.87382e+01
   5.28784e-10   -3.87382e+01
   5.29808e-10   -3.87382e+01
   5.30833e-10   -3.87382e+01
   5.31857e-10   -3.87382e+01
   5.32881e-10   -3.87382e+01
   5.33905e-10   -3.87382e+01
   5.34905e-10   -3.87382e+01
   5.35905e-10   -3.87382e+01
   5.36906e-10   -3.87382e+01
   5.37906e-10   -3.87382e+01
   5.38906e-10   -3.87382e+01
   5.39907e-10   -3.87382e+01
   5.40907e-10   -3.87382e+01
   5.41908e-10   -3.87382e+01
   5.42908e-10   -3.87382e+01
   5.43909e-10   -3.87382e+01
   5.44910e-10   -3.09552e+02
   5.45910e-10   -3.09552e+02
   5.46911e-10   -3.09552e+02
   5.47912e-10   -3.09552e+02
   5.48913e-10   -3.09552e+02
   5.49914e-10   -3.09552e+02
   5.50915e-10   -3.09552e+02
   5.51917e-10   -3.09552e+02
   5.52918e-10   -3.09552e+02
   5.53919e-10   -3.09552e+02
   5.54921e-10   -3.09552e+02
   5.55922e-10   -3.09552e+02
   5.56924e-10   -3.09552e+02
   5.57925e-10   -3.09552e+02
   5.58927e-10   -3.09552e+02
   5.59929e-10   -3.09552e+02
   5.60931e-10   -3.09552e+02
   5.61933e-10   -3.09552e+02
   5.62935e-10   -3.09552e+02
   5.63937e-10   -3.09552e+02
   5.64939e-10   -5.64868e+02
   5.65941e-10   -5.64868e+02
   5.66943e-10   -5.64868e+02
   5.67945e-10   -5.64868e+02
   5.68948e-10   -5.64868e+02
   5.69950e-10   -5.64868e+02
   5.70953e-10   -5.64868e+02
   5.71955e-10   -5.64868e+02
   5.72958e-10   -5.64868e+02
   5.73961e-10   -5.64868e+02
   5.74964e-10   -5.64868e+02
   5.75966e-10   -5.64868e+02
   5.76969e-10   -5.64868e+02
   5.77972e-10   -5.64868e+02
   5.78975e-10   -5.64868e+02
   5.79978e-10   -5.64868e+02
   5.80982e-10   -5.64868e+02
   5.81985e-10   -5.64868e+02
   5.82988e-10   -5.64868e+02
   5.83992e-10   -5.64868e+02
   5.84995e-10   -5.64868e+02
   5.85999e-10   -8.05009e+02
   5.87002e-10   -8.05009e+02
   5.88006e-10   -8.05009e+02
   5.89010e-10   -8.05009e+02
   5.90013e-10   -8.05009e+02
   5.91017e-10   -8.05009e+02
   5.92021e-10   -8.05009e+02
   5.93025e-10   -8.05009e+02
   5.94029e-10   -8.05009e+02
   5.95033e-10   -8.05009e+02
   5.96037e-10   -8.05009e+02
   5.97042e-10   -8.05009e+02
   5.98046e-10   -8.05009e+02
   5.99050e-10   -8.05009e+02
   6.00055e-10   -8.05009e+02
   6.01059e-10   -8.05009e+02
   6.02064e-10   -8.05009e+02
   6.03069e-10   -8.05009e+02
   6.04073e-10   -8.05009e+02
   6.05078e-10   -8.05009e+02
   6.06083e-10   -8.05009e+02
   6.07088e-10   -1.03054e+03
   6.08093e-10   -1.03054e+03
   6.09098e-10   -1.03054e+03
   6.10103e-10   -1.03054e+03
   6.11108e-10   -1.03054e+03
   6.12113e-10   -1.03054e+03
   6.13118e-10   -1.03054e+03
   6.14124e-10   -1.03054e+03
   6.15129e-10   -1.03054e+03
   6.16135e-10   -1.03054e+03
   6.17140e-10   -1.03054e+03
   6.18146e-10   -1.03054e+03
   6.19152e-10   -1.03054e+03
   6.20157e-10   -1.03054e+03
   6.21163e-10   -1.03054e+03
   6.22169e-10   -1.03054e+03
   6.23175e-10   -1.03054e+03
   6.24181e-10   -1.03054e+03
   6.25187e-10   -1.03054e+03
   6.26193e-10   -1.03054e+03
   6.27199e-10   -1.03054e+03
   6.28205e-10   9.59670e+03
   6.29212e-10   9.59670e+03
   6.30218e-10   9.59670e+03
   6.31225e-10   9.59670e+03
   6.32231e-10   9.59670e+03
   6.33238e-10   9.59670e+03
   6.34244e-10   9.59670e+03
   6.35251e-10   9.59670e+03
   6.36258e-10   9.59670e+03
   6.37265e-10   9.59670e+03
   6.38271e-10   9.59670e+03
   6.39278e-10   9.59670e+03
   6.40285e-10   9.59670e+03
   6.41292e-10   9.59670e+03
   6.42300e-10   9.59670e+03
   6.43307e-10   9.59670e+03
   6.44314e-10   9.59670e+03
   6.45321e-10   9.59670e+03
   6.46329e-10   9.59670e+03
   6.47336e-10   9.59670e+03
   6.48344e-10   -6.35540e+03
   6.49351e-10   -6.35540e+03
   6.50359e-10   -6.35540e+03
   6.51367e-10   -6.35540e+03
   6.52374e-10   -6.35540e+03
   6.53382e-10   -6.35540e+03
   6.54390e-10   -6.35540e+03
   6.55398e-10   -6.35540e+03
   6.56406e-10   -6.35540e+03
   6.57414e-10   -6.35540e+03
   6.58422e-10   -6.35540e+03
   6.59430e-10   -6.35540e+03
   6.60439e-10   -6.35540e+03
   6.61447e-10   -6.35540e+03
   6.62455e-10   -6.35540e+03
   6.63464e-10   -6.35540e+03
   6.64472e-10   -6.35540e+03
   6.65481e-10   -6.35540e+03
   6.66489e-10   -6.35540e+03
   6.67498e-10   -6.35540e+03
   6.68507e-10   -6.35540e+03
   6.69516e-10   6.37350e+03
   6.70525e-10   6.37350e+03
   6.71534e-10   6.37350e+03
   6.72543e-10   6.37350e+03
   6.73552e-10   6.37350e+03
   6.74561e-10   6.37350e+03
   6.75570e-10   6.37350e+03
   6.76579e-10   6.37350e+03
   6.77588e-10   6.37350e+03
   6.78598e-10   6.37350e+03
   6.79607e-10   6.37350e+03
   6.80617e-10   6.37350e+03
   6.81626e-10   6.37350e+03
   6.82636e-10   6.37350e+03
   6.83645e-10   6.37350e+03
   6.84655e-10   6.37350e+03
   6.85665e-10   6.37350e+03
   6.86675e-10   6.37350e+03
   6.87685e-10   6.37350e+03
   6.88695e-10   6.37350e+03
   6.89705e-10   6.37350e+03
   6.90715e-10   -6.81349e+03
   6.91725e-10   -6.81349e+03
   6.92735e-10   -6.81349e+03
   6.93745e-10   -6.81349e+03
   6.94756e-10   -6.81349e+03
   6.95766e-10   -6.81349e+03
   6.96777e-10   -6.81349e+03
   6.97787e-10   -6.81349e+03
   6.98798e-10   -6.81349e+03
   6.99808e-10   -6.81349e+03
   7.00819e-10   -6.81349e+03
   7.01830e-10   -6.81349e+03
   7.02840e-10   -6.81349e+03
   7.03851e-10   -6.81349e+03
   7.04862e-10   -6.81349e+03
   7.05873e-10   -6.81349e+03
   7.06884e-10   -6.81349e+03
   7.07895e-10   -6.81349e+03
   7.08906e-10   -6.81349e+03
   7.09918e-10   -6.81349e+03
   7.10929e-10   -6.81349e+03
   7.11940e-10   6.75488e+03
   7.12952e-10   6.75488e+03
   7.13963e-10   6.75488e+03
   7.14975e-10   6.75488e+03
   7.15986e-10   6.75488e+03
   7.16998e-10   6.75488e+03
   7.18010e-10   6.75488e+03
   7.19021e-10   6.75488e+03
   7.20033e-10   6.75488e+03
   7.21045e-10   6.75488e+03
   7.22057e-10   6.75488e+03
   7.23069e-10   6.75488e+03
   7.24081e-10   6.75488e+03
   7.25093e-10   6.75488e+03
   7.26105e-10   6.75488e+03
   7.27117e-10   6.75488e+03
   7.28130e-10   6.75488e+03
   7.29142e-10   6.75488e+03
   7.30154e-10   6.75488e+03
   7.31167e-10   6.75488e+03
   7.32179e-10   -7.82270e+03
   7.33192e-10   -7.82270e+03
   7.34205e-10   -7.82270e+03
   7.35217e-10   -7.82270e+03
   7.36230e-10   -7.82270e+03
   7.37243e-10   -7.82270e+03
   7.38256e-10   -7.82270e+03
   7.39269e-10   -7.82270e+03
   7.40282e-10   -7.82270e+03
   7.41295e-10   -7.82270e+03
   7.42308e-10   -7.82270e+03
   7.43321e-10   -7.82270e+03
   7.44334e-10   -7.82270e+03
   7.45347e-10   -7.82270e+03
   7.46361e-10   -7.82270e+03
   7.47374e-10   -7.82270e+03
   7.48387e-10   -7.82270e+03
   7.49401e-10   -7.82270e+03
   7.50414e-10   -7.82270e+03
   7.51428e-10   -7.82270e+03
   7.52442e-10   -7.82270e+03
   7.53455e-10   7.72253e+03
   7.54469e-10   7.72253e+03
   7.55483e-10   7.72253e+03
   7.56497e-10   7.72253e+03
   7.57511e-10   7.72253e+03
   7.58525e-10   7.72253e+03
   7.59539e-10   7.72253e+03
   7.60553e-10   7.72253e+03
   7.61567e-10   7.72253e+03
   7.62581e-10   7.72253e+03
   7.63596e-10   7.72253e+03
   7.64610e-10   7.72253e+03
   7.65624e-10   7.72253e+03
   7.66639e-10   7.72253e+03
   7.67653e-10   7.72253e+03
   7.68668e-10   7.72253e+03
   7.69683e-10   7.72253e+03
   7.70697e-10   7.72253e+03
   7.71712e-10   7.72253e+03
   7.72727e-10   7.72253e+03
   7.73742e-10   7.72253e+03
   7.74757e-10   -9.06363e+03
   7.75772e-10   -9.06363e+03
   7.76787e-10   -9.06363e+03
   7.77802e-10   -9.06363e+03
   7.78817e-10   -9.06363e+03
   7.79832e-10   -9.06363e+03
   7.80847e-10   -9.06363e+03
   7.81863e-10   -9.06363e+03
   7.82878e-10   -9.06363e+03
   7.83893e-10   -9.06363e+03
   7.84909e-10   -9.06363e+03
   7.85924e-10   -9.06363e+03
   7.86940e-10   -9.06363e+03
   7.87956e-10   -9.06363e+03
   7.88971e-10   -9.06363e+03
   7.89987e-10   -9.06363e+03
   7.91003e-10   -9.06363e+03
   7.92019e-10   -9.06363e+03
   7.93035e-10   -9.06363e+03
   7.94051e-10   -9.06363e+03
   7.95067e-10   -9.06363e+03
   7.96083e-10   -3.94941e+03
   7.97099e-10   -3.94941e+03
   7.98115e-10   -3.94941e+03
   7.99131e-10   -3.94941e+03
   8.00148e-10   -3.94941e+03
   8.01164e-10   -3.94941e+03
   8.02180e-10   -3.94941e+03
   8.03197e-10   -3.94941e+03
   8.04213e-10   -3.94941e+03
   8.05230e-10   -3.94941e+03
   8.06246e-10   -3.94941e+03
   8.07263e-10   -3.94941e+03
   8.08280e-10   -3.94941e+03
   8.09297e-10   -3.94941e+03
   8.10314e-10   -3.94941e+03
   8.11330e-10   -3.94941e+03
   8.12347e-10   -3.94941e+03
   8.13364e-10   -3.94941e+03
   8.14382e-10   -3.94941e+03
   8.15399e-10   -3.94941e+03
   8.16416e-10   -1.20390e+02
   8.17433e-10   -1.20390e+02
   8.18450e-10   -1.20390e+02
   8.19468e-10   -1.20390e+02
